id	name	snippet	url
766365	Gebel Zeit	Mine; 30 BC - AD 640	http://pleiades.stoa.org/places/766365
766366	Ghuzza	Fort; 330 BC - AD 300	http://pleiades.stoa.org/places/766366
766367	Gidami	Station; 30 BC - AD 300	http://pleiades.stoa.org/places/766367
766369	el-Heita	Station; 30 BC - AD 640	http://pleiades.stoa.org/places/766369
766375	Klaudianon	Mine, Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/766375
766379	Lycabettos	Settlement, Mine; 30 BC - AD 300	http://pleiades.stoa.org/places/766379
766381	Maghrabiya	Settlement; 30 BC - AD 300	http://pleiades.stoa.org/places/766381
766383	Milaha al-Nakhl	Settlement; 30 BC - AD 640	http://pleiades.stoa.org/places/766383
766387	Northwest Village	Settlement; 30 BC - AD 300	http://pleiades.stoa.org/places/766387
766391	Porphyrites M.	Mountain, Mine; 30 BC - AD 640	http://pleiades.stoa.org/places/766391
766392	Poseidion Pr.	Cape; AD 1700 - AD 2100	http://pleiades.stoa.org/places/766392
766394	Qasr Hadie	Fort; 30 BC - AD 300	http://pleiades.stoa.org/places/766394
766395	Qattar	Station, Fort; 30 BC - AD 640	http://pleiades.stoa.org/places/766395
766396	Quei	Station; 30 BC - AD 300	http://pleiades.stoa.org/places/766396
766400	Saqia	Settlement; 750 BC - 550 BC	http://pleiades.stoa.org/places/766400
766401	el-Saqqia	Station; 30 BC - AD 300	http://pleiades.stoa.org/places/766401
766402	Semna	Station, Fort; 330 BC - AD 300	http://pleiades.stoa.org/places/766402
766408	Tiberiane	Fort; 30 BC - AD 300	http://pleiades.stoa.org/places/766408
766410	Umm 'Anab	Settlement; 30 BC - AD 300	http://pleiades.stoa.org/places/766410
766411	Umm Balad	Fort; 30 BC - AD 2100	http://pleiades.stoa.org/places/766411
766412	Umm Dalfa	Station; 30 BC - AD 300	http://pleiades.stoa.org/places/766412
766413	Umm Esh	Settlement; 30 BC - AD 300	http://pleiades.stoa.org/places/766413
